Ana Carolina	Milton Nascimento	Arthur Maia with Bass / Backing Vocals"
Ana Carolina	Leila Pinheiro	Arthur Maia with Bass / Bass"
Ana Carolina	Caetano Veloso	Arthur Maia with Bass / Bass"
Ana Carolina	Gal Costa	Arthur Maia with Bass / Bass"
Ana Carolina	Ivan Lins	Arthur Maia with Bass / Bass"
Ana Carolina	Ivan Lins	Dunga with Bass, Producer / Bass"
Ana Carolina	Vitor Ramil	Arthur Maia with Bass / Bass"
Ana Carolina	Le Trio Camara	Edu Lobo with Written-By / Bass"
Maria Bethânia	Octavio Burnier	Jamil Joanes with Bass / Bass"
Maria Bethânia	Marilia Barbosa	Jamil Joanes with Bass / Bass"
Maria Bethânia	Marina Lima	Jamil Joanes with Bass / Bass"
Maria Bethânia	Paulo André Barata	Jamil Joanes with Bass / Bass"
Maria Bethânia	Antonio Adolfo	Jamil Joanes with Bass / Bass, Acoustic Guitar, Bass"
Maria Bethânia	Sivuca	Jamil Joanes with Bass / Electric Bass, Contrabass"
Maria Bethânia	Chico Batera	Jamil Joanes with Bass / Vocals"
Maria Bethânia	Dóris Monteiro	Luizão with Bass / Bass Guitar"
Maria Bethânia	Raul Seixas	Jamil Joanes with Bass / Bass"
Maria Bethânia	Hyldon	Jamil Joanes with Bass / Vocals"
Maria Bethânia	Banda Black Rio	Jamil Joanes with Bass / Electric Bass, Bass"
Maria Bethânia	Marcelo (2)	Jamil Joanes with Bass / Electric Bass"
Maria Bethânia	Dom Mita	Jamil Joanes with Bass / Bass"
Maria Bethânia	Ithamara Koorax	Jamil Joanes with Bass / Bass "
Maria Bethânia	Leila Pinheiro	Jamil Joanes with Bass / Bass"
Maria Bethânia	Gal Costa	Jamil Joanes with Bass / Bass"
Maria Bethânia	Vitor Ramil	Jamil Joanes with Bass / Bass"
Banda Black Rio	Marcos Sabino	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Kleiton & Kledir	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Octavio Burnier	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Marilia Barbosa	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Rita Lee & Roberto	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Os Pilantrocratas	Luiz Carlos Batera with Drums, Percussion, Drums, Percussion, Vocals / Bass"
Banda Black Rio	Marina Lima	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Paulo André Barata	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Ronie E A Central Do Brasil	Decio Cardoso with Electric Bass / Bass"
Banda Black Rio	Antonio Adolfo	Jamil Joanes with Electric Bass, Bass / Bass, Acoustic Guitar, Bass"
Banda Black Rio	Arnaldo Baptista	Liminha with Directed By [Studio] / Bass"
Banda Black Rio	Sérgio Mendes	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Elis Regina	Nenê with Percussion / Bass"
Banda Black Rio	Chico Buarque	Jorjao with Keyboards, Vocals, Electric Piano [Fender Rhodes], Clavinet, Organ [Hammond], Synthesizer [Minimoog, Oberheim], Vocals, Electric Piano, Clavinet, Organ, Vocals, Electric Piano [Fender Rhodes], Clavinet, Organ [Hammond], Synthesizer [Mini-Moog, Oberheim], Vocals / Bass"
Banda Black Rio	Sivuca	Jamil Joanes with Electric Bass, Bass / Electric Bass, Contrabass"
Banda Black Rio	Chico Batera	Jamil Joanes with Electric Bass, Bass / Vocals"
Banda Black Rio	Angela Ro Ro	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Luiz Melodia	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Raul Seixas	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Hyldon	Jamil Joanes with Electric Bass, Bass / Vocals"
Banda Black Rio	Maria Bethânia	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Lizzy Mercier Descloux	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Marcelo (2)	Jamil Joanes with Electric Bass, Bass / Electric Bass"
Banda Black Rio	Tavito	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Dom Mita	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Ithamara Koorax	Jamil Joanes with Electric Bass, Bass / Bass "
Banda Black Rio	Leila Pinheiro	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Gal Costa	Jamil Joanes with Electric Bass, Bass / Bass"
Banda Black Rio	Vitor Ramil	Jamil Joanes with Electric Bass, Bass / Bass"
Antonio Carlos E Jocafi	Egberto Gismonti	Novelli with Bass / Lyrics By, Written-By"
Antonio Carlos E Jocafi	Quinteto Ternura	Alexandre (5) with Bass / Bass"
Antonio Carlos E Jocafi	Quarteto Em Cy	Luizão Maia with Bass / Double Bass, Double Bass [Contrabass]"
Antonio Carlos E Jocafi	Pacifico Mascarenhas	Novelli with Bass / Electric Bass"
Antonio Carlos E Jocafi	Mário Castro Neves & Samba S.A.	Novelli with Bass / Acoustic Bass"
Antonio Carlos E Jocafi	Djavan	Luizão Maia with Bass / Bass"
Antonio Carlos E Jocafi	Elis Regina	Luizão Maia with Bass / Electric Bass, Bass"
Antonio Carlos E Jocafi	Jovem Braza	Novelli with Bass / Bass "
Antonio Carlos E Jocafi	Danilo Caymmi	Novelli with Bass / Piano, Bass"
Antonio Carlos E Jocafi	Miucha	Novelli with Bass / Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass"
Antonio Carlos E Jocafi	Burnier & Cartier	Novelli with Bass / Acoustic Bass"
Antonio Carlos E Jocafi	Nelson Angelo	Novelli with Bass / Electric Bass"
Antonio Carlos E Jocafi	Francis Hime	Novelli with Bass / Bass"
Antonio Carlos E Jocafi	Hyldon	Alexandre (5) with Bass / Bass"
Antonio Carlos E Jocafi	Jotan	Luizão Maia with Bass / Bass"
Antonio Carlos E Jocafi	João Donato	Novelli with Bass / Bass"
Antonio Carlos E Jocafi	João Bosco	Luizão Maia with Bass / Bass"
Antonio Carlos E Jocafi	José Roberto Bertrami	Alexandre (5) with Bass / Bass Guitar"
Antonio Carlos E Jocafi	Taiguara	Novelli with Bass / Backing Vocals, Acoustic Bass"
Antonio Carlos E Jocafi	Silvio Cesar	Alexandre (5) with Bass / Bass"
Antonio Carlos E Jocafi	Marlene (9)	Novelli with Bass / Bass"
Antonio Carlos E Jocafi	Milton Nascimento	Novelli with Bass / Percussion, Bass, Organ, Bass, Vocals"
Antonio Carlos E Jocafi	Alaide Costa	Novelli with Bass / Bass, Remix, Backing Vocals, Bass, Backing Vocals"
Antonio Carlos E Jocafi	Gal Costa	Novelli with Bass / Bass"
Antonio Carlos E Jocafi	Ivan Lins	Luizão Maia with Bass / Electric Bass"
Alceu Valença	Jorginho Do Império	Jorge Degas with Bass / Bass"
Lady Zu	Bill Haley	Sérgio Lopes with Bass / Bass, Synthesizer"
Lady Zu	Samba Soul	Claudio Bertrami with Bass / Bass"
Lady Zu	Gal Costa	Claudio Bertrami with Bass / Bass"
João Bosco	Placa Luminosa	Luizão Maia with Bass / Drums"
João Bosco	Tamba Trio	Bebeto Castilho with Bass, Flute, Percussion / Bass, Percussion, Flute [In C And G], Vocals [Solos]"
João Bosco	Quarteto Em Cy	Luizão Maia with Bass / Double Bass, Double Bass [Contrabass]"
João Bosco	Ederaldo Gentil	Cláudio with Bass / Agogô, Percussion [Caxeta], Percussion [Coco], Percussion [Queixada], Triangle, Cowbell [Chocalho], Berimbau, Jew's Harp [Berimboca]"
João Bosco	Edson Frederico	Bebeto Castilho with Bass, Flute, Percussion / Bass"
João Bosco	Tamba 4	Bebeto Castilho with Bass, Flute, Percussion / Flute, Bass, Congas, Flute [Sol]"
João Bosco	Djavan	Luizão Maia with Bass / Bass"
João Bosco	Emilio Santiago	Nico Assumpção with Double Bass, Bass / Bass"
João Bosco	Elis Regina	Luizão Maia with Bass / Electric Bass, Bass"
João Bosco	Chico Buarque	Nico Assumpção with Double Bass, Bass / Electric Bass"
João Bosco	Sylvia Telles	Bebeto Castilho with Bass, Flute, Percussion / Bass"
João Bosco	Wagner Tiso	Luizão Maia with Bass / Bass"
João Bosco	Maria Creuza	Luizão Maia with Bass / Bass"
João Bosco	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
João Bosco	Hyldon	Bijou (7) with Saxophone / Bass Clarinet"
João Bosco	Jotan	Luizão Maia with Bass / Bass"
João Bosco	João Donato	Bijou (7) with Saxophone / Tenor Saxophone, Bass Clarinet"
João Bosco	Antonio Carlos E Jocafi	Luizão Maia with Bass / Bass"
João Bosco	Garoto	Nico Assumpção with Double Bass, Bass / Acoustic Bass"
João Bosco	Milton Nascimento	Bebeto Castilho with Bass, Flute, Percussion / Flute, Vocals"
João Bosco	Milton Nascimento	Toninho Horta with Guitar / Guitar [Violão], Twelve-string Guitar, Electric Guitar, Guitar [12-string, Electric], Directed By, Guitar, Vocals, Drums, Piano, Trumpet, Bass"
João Bosco	Ivan Lins	Luizão Maia with Bass / Electric Bass"
João Bosco	Nara Leão	Bebeto Castilho with Bass, Flute, Percussion / Flute, Vocals, Bass"
João Bosco	João Nogueira	Luizão Maia with Bass / Bass"
João Bosco	Vitor Ramil	Nico Assumpção with Double Bass, Bass / Bass"
Sérgio Sampaio	Erasmo Carlos	Alex Malheiros with Bass / Bass, Handclaps"
Sérgio Sampaio	Marcos Valle	Alex Malheiros with Bass / Acoustic Bass"
Sérgio Sampaio	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
Sérgio Sampaio	Diogo Ferreira	Alex Malheiros with Bass / Electric Bass"
Sérgio Sampaio	Ithamara Koorax	Alex Malheiros with Bass / Electric Bass"
Sérgio Sampaio	Azymuth	Alex Malheiros with Bass / Guitar, Violin, Vocals, Percussion, Bass, Acoustic Guitar, Guitar, Vocals, Percussion, Bass, Written-By, Bass [Rickenbacker, Vox & Eco], Acoustic Guitar, Guitar, Shaker, Vocals, Bass, Acoustic Guitar, Vocals"
Céu	Tatá Aeroplano	Dustan Gallas with Flute, Keyboards, Guitar, Vibraphone, Electric Piano [Wurlitzer] / Producer, Mixed By, Bass, Producer"
Céu	Anelis Assumpção	Lucas Martins with Bass / Vocals, Bass"
Céu	Marisa Monte	Dengue with Bass / Bass"
Marilia Medalha	Le Trio Camara	Edu Lobo with Arranged By / Bass"
Kid Abelha	Marina Lima	Nilo Romero with Producer, Bass, Vocals / Bass"
Kid Abelha	Arnaldo Baptista	Liminha with Mixed By [Mixagem], Arranged By [Arranjos], Technician [Técnico De Gravação], Directed By [Direção Artistica], Producer / Bass"
Frenéticas	Arnaldo Baptista	Liminha with Producer / Bass"
Miguel Angel (3)	Os Catedráticos	Rubens Bassini with Pandeiro / Percussion"
Miguel Angel (3)	Miucha	Rubens Bassini with Pandeiro / Percussion"
Miguel Angel (3)	Roberto Silva	Rubens Bassini with Pandeiro / Ganzá"
Miguel Angel (3)	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
Miguel Angel (3)	Eumir Deodato	Rubens Bassini with Pandeiro / Pandeiro, Percussion"
Miguel Angel (3)	Astrud Gilberto	Rubens Bassini with Pandeiro / Percussion"
Miguel Angel (3)	Flora Purim	Rubens Bassini with Pandeiro / Congas"
Miguel Angel (3)	Zé Bodega	Rubens Bassini with Pandeiro / Percussion"
É O Tchan	Gera Samba	Carlinhos Marques with Coro, Bass / Bass"
É O Tchan	Gera Samba	Edilson Rodrigues with Bass / Bass"
Lizzy Mercier Descloux	Kleiton & Kledir	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Octavio Burnier	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Marilia Barbosa	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Marina Lima	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Paulo André Barata	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Jorginho Do Império	Jorge Degas with Bass / Bass"
Lizzy Mercier Descloux	Antonio Adolfo	Jamil Joanes with Bass / Bass, Acoustic Guitar, Bass"
Lizzy Mercier Descloux	Sivuca	Jamil Joanes with Bass / Electric Bass, Contrabass"
Lizzy Mercier Descloux	Chico Batera	Jamil Joanes with Bass / Vocals"
Lizzy Mercier Descloux	Raul Seixas	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Hyldon	Jamil Joanes with Bass / Vocals"
Lizzy Mercier Descloux	Maria Bethânia	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Banda Black Rio	Jamil Joanes with Bass / Electric Bass, Bass"
Lizzy Mercier Descloux	Alceu Valença	Jorge Degas with Bass / Bass"
Lizzy Mercier Descloux	Marcelo (2)	Jamil Joanes with Bass / Electric Bass"
Lizzy Mercier Descloux	Dom Mita	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Ithamara Koorax	Jamil Joanes with Bass / Bass "
Lizzy Mercier Descloux	Leila Pinheiro	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Gal Costa	Jamil Joanes with Bass / Bass"
Lizzy Mercier Descloux	Vitor Ramil	Jamil Joanes with Bass / Bass"
Joyce	Pau Brasil	Rodolfo Stroeter with Bass, Bass, Producer / Acoustic Bass, Electric Bass, Producer"
Joyce	Pau Brasil	Teco Cardoso with Alto Saxophone, Soprano Saxophone, Flute / Alto Saxophone, Soprano Saxophone, Flute [Do, Sol, Pífano, Bass Flute]"
Joyce	Vox Populi (4)	Fernando Leporace with Arranged By [Flutes], Flute, Vocals, Bass / Bass"
Joyce	Fátima Guedes	Fernando Leporace with Arranged By [Flutes], Flute, Vocals, Bass / Bass"
Joyce	Danilo Caymmi	Fernando Leporace with Arranged By [Flutes], Flute, Vocals, Bass / Vocals, Bass"
Joyce	Chico Buarque	Fernando Leporace with Arranged By [Flutes], Flute, Vocals, Bass / Bass"
Joyce	Vinicius De Moraes	Azeitona with Percussion, Coro / Bass"
Joyce	Boca Livre	Mauricio Maestro with Arranged By [Flutes], Flute / Arranged By [Vocals, Instrumental], Written-By, Bass, Vocals"
Joyce	Ornella Vanoni	Azeitona with Percussion, Coro / Bass"
Joyce	Maurício Gueiros	Fernando Leporace with Arranged By [Flutes], Flute, Vocals, Bass / Electric Bass"
Joyce	Syles E Seu Conjunto	Azeitona with Percussion, Coro / Bass"
Joyce	Gilberto Gil	Bruce Henry with Acoustic Bass / Bass"
Joyce	Alaide Costa	Fernando Leporace with Arranged By [Flutes], Flute, Vocals, Bass / Backing Vocals"
Joyce	Ney Matogrosso	Bruce Henry with Acoustic Bass / Bass"
Grupo Medusa	Samba Soul	Claudio Bertrami with Bass / Bass"
Grupo Medusa	Lady Zu	Claudio Bertrami with Bass / Bass"
Grupo Medusa	Gal Costa	Claudio Bertrami with Bass / Bass"
Maurício Mattar	Paulo Diniz	Augusto César with Producer / Guitar, Bass"
14 Bis	Flávio Venturini	Sérgio Magrão with Bass, Percussion, Vocals / Bass"
14 Bis	Milton Nascimento	Tavito with Producer / Bass Guitar , Lead Vocals, Guitar, Bass, Bells, Voice, Bass Guitar, Lead Vocals"
Biafra	Som Nosso De Cada Dia	Pedrão Baldanza with Arranged By, Bass / Bass, Vocals"
Biafra	Emilio Santiago	Jacaré with Bass / Bass"
Biafra	Raul Seixas	Paulo César Barros with Bass / Arranged By [Base], Bass"
Eliana Pittman	Jorge Ben	Luiz Wagner with Guitar / Bass"
Marcelo (2)	Octavio Burnier	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Marilia Barbosa	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Marina Lima	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Antonio Adolfo	Jamil Joanes with Electric Bass / Bass, Acoustic Guitar, Bass"
Marcelo (2)	Sivuca	Jamil Joanes with Electric Bass / Electric Bass, Contrabass"
Marcelo (2)	Raul Seixas	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Hyldon	Jamil Joanes with Electric Bass / Vocals"
Marcelo (2)	Maria Bethânia	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Banda Black Rio	Jamil Joanes with Electric Bass / Electric Bass, Bass"
Marcelo (2)	Dom Mita	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Ithamara Koorax	Jamil Joanes with Electric Bass / Bass "
Marcelo (2)	Milton Nascimento	Tavito with Twelve-String Guitar, Arranged By [Vocals] / Bass Guitar , Lead Vocals, Guitar, Bass, Bells, Voice, Bass Guitar, Lead Vocals"
Marcelo (2)	Leila Pinheiro	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Gal Costa	Jamil Joanes with Electric Bass / Bass"
Marcelo (2)	Vitor Ramil	Jamil Joanes with Electric Bass / Bass"
José Roberto Bertrami	Hyldon	Alexandre (5) with Bass Guitar / Bass"
Conjunto 3D	Os Catedráticos	Rubens Bassini with Percussion / Percussion"
Conjunto 3D	Miucha	Rubens Bassini with Percussion / Percussion"
Conjunto 3D	Roberto Silva	Rubens Bassini with Percussion / Ganzá"
Conjunto 3D	Edu Lobo	Rubens Bassini with Percussion / Percussion"
Conjunto 3D	Miguel Angel (3)	Rubens Bassini with Percussion / Pandeiro"
Conjunto 3D	Baden Powell	Rubens Bassini with Percussion / Percussion"
Conjunto 3D	Meirelles E Os Copa 5	Manuel Gusmao with Contrabass / Bass"
Conjunto 3D	Eumir Deodato	Rubens Bassini with Percussion / Pandeiro, Percussion"
Conjunto 3D	Astrud Gilberto	Rubens Bassini with Percussion / Percussion"
Conjunto 3D	Flora Purim	Rubens Bassini with Percussion / Congas"
Conjunto 3D	Flora Purim	Manuel Gusmao with Contrabass / Acoustic Bass"
Conjunto 3D	Zé Bodega	Rubens Bassini with Percussion / Percussion"
Secos & Molhados	João Ricardo (2)	Willy Verdaguer with Bass / Arranged By, Bass"
Ivete Sangalo	Banda Do Mar	Marcelo Camelo with Songwriter / Percussion, Bass, Vocals, Guitar, Acoustic Guitar"
Adriana Calcanhotto	Celso Fonseca	Alberto Continentino with Guitar, Bass, Piano, Bass, Electric Piano [Fender Rhodes] / Bass"
Adriana Calcanhotto	Arto Lindsay	Kassin with Synthesizer, Electric Piano, Mixed By, Bass, Acoustic Guitar / Producer"
Adriana Calcanhotto	Tono (4)	Alberto Continentino with Guitar, Bass, Piano, Bass, Electric Piano [Fender Rhodes] / Electric Piano, Producer, Keyboards, Vibraphone, Synthesizer, Written By, Clavinet, Glockenspiel, Baritone Guitar"
Adriana Calcanhotto	Arnaldo Baptista	Liminha with Producer / Bass"
Adriana Calcanhotto	Danilo Caymmi	Alberto Continentino with Guitar, Bass, Piano, Bass, Electric Piano [Fender Rhodes] / Bass Guitar, Acoustic Bass"
Adriana Calcanhotto	Chico Buarque	Jorge Helder with Bass / Double Bass, Bass"
Adriana Calcanhotto	Wagner Tiso	Jorge Helder with Bass / Acoustic Bass"
Adriana Calcanhotto	Silvia Machete	Alberto Continentino with Guitar, Bass, Piano, Bass, Electric Piano [Fender Rhodes] / Electric Piano, Acoustic Bass"
Adriana Calcanhotto	Marcos Valle	Alberto Continentino with Guitar, Bass, Piano, Bass, Electric Piano [Fender Rhodes] / Electric Bass, Acoustic Bass"
Adriana Calcanhotto	Francis Hime	Jorge Helder with Bass / Bass"
Adriana Calcanhotto	Marcelo Jeneci	Kassin with Synthesizer, Electric Piano, Mixed By, Bass, Acoustic Guitar / Bass, Producer"
Adriana Calcanhotto	Caetano Veloso	Jorge Helder with Bass / Acoustic Bass, Electric Bass, Vocals, Acoustic Bass"
Adriana Calcanhotto	Gal Costa	Kassin with Synthesizer, Electric Piano, Mixed By, Bass, Acoustic Guitar / Recorded By"
Adriana Calcanhotto	Orquestra Imperial	Alexandre Kassin with Guitar, Electric Piano / Electric Bass, Bass [Acoustic & Synth], Producer"
Adriana Calcanhotto	Lenine	Kassin with Synthesizer, Electric Piano, Mixed By, Bass, Acoustic Guitar / Effects, Producer"
Salvador Trio	Miucha	Edson Lobo with Bass / Acoustic Bass"
Salvador Trio	João Donato	Edson Lobo with Bass / Acoustic Bass"
Baden Powell	Os Catedráticos	Rubens Bassini with Percussion / Percussion"
Baden Powell	Os Catedráticos	Sergio Barroso with Bass / Contrabass"
Baden Powell	Miucha	Rubens Bassini with Percussion / Percussion"
Baden Powell	Márcia	Sergio Barroso with Bass / Bass"
Baden Powell	Sylvia Telles	Sergio Barroso with Bass / Bass"
Baden Powell	Lúcio Alves	Sergio Barroso with Bass / Acoustic Bass"
Baden Powell	Roberto Silva	Rubens Bassini with Percussion / Ganzá"
Baden Powell	Dom Salvador Trio	Sergio Barroso with Bass / Bass"
Baden Powell	Miguel Angel (3)	Rubens Bassini with Percussion / Pandeiro"
Baden Powell	Dom Mita	Sergio Barroso with Bass / Acoustic Bass"
Baden Powell	Ithamara Koorax	Sergio Barroso with Bass / Acoustic Bass"
Baden Powell	Gilberto Gil	Sergio Barroso with Bass / Electric Bass"
Baden Powell	Eumir Deodato	Rubens Bassini with Percussion / Pandeiro, Percussion"
Baden Powell	Eumir Deodato	Sergio Barroso with Bass / Contrabass"
Baden Powell	Caetano Veloso	Sergio Barroso with Bass / Electric Bass, Bass"
Baden Powell	João Nogueira	Sergio Barroso with Bass / Bass"
Baden Powell	Astrud Gilberto	Rubens Bassini with Percussion / Percussion"
Baden Powell	Flora Purim	Rubens Bassini with Percussion / Congas"
Baden Powell	Zé Bodega	Rubens Bassini with Percussion / Percussion"
Projecto 3	Hyldon	Alexandre Malheiros with Bass / Sitar, Bass, Acoustic Guitar, Written-By, Guitar, Executive-Producer, Vocals, Harp"
Clara Moreno	Pau Brasil	Rodolfo Stroeter with Acoustic Bass / Acoustic Bass, Electric Bass, Producer"
Clara Moreno	Joyce	Rodolfo Stroeter with Acoustic Bass / Bass, Bass, Producer"
Clara Moreno	Elza Soares	Rodolfo Stroeter with Acoustic Bass / Electric Bass"
Branca Di Neve	Yana Purim	Arismar Do Espírito Santo with Bass / Electric Bass [Fretless]"
Branca Di Neve	Amilson Godoy	Arismar Do Espírito Santo with Bass / Electric Bass"
Jorge Mautner	Djavan	Luizão with Bass / Bass"
Jorge Mautner	Elis Regina	Luizão with Bass / Bass"
Jorge Mautner	Dóris Monteiro	Luizão with Bass / Bass Guitar"
Jorge Mautner	Maria Bethânia	Luizão with Bass / Bass"
Taiguara	Egberto Gismonti	Novelli with Backing Vocals, Acoustic Bass / Lyrics By, Written-By"
Taiguara	Mário Castro Neves & Samba S.A.	Novelli with Backing Vocals, Acoustic Bass / Acoustic Bass"
Taiguara	Jovem Braza	Novelli with Backing Vocals, Acoustic Bass / Bass "
Taiguara	Miucha	Novelli with Backing Vocals, Acoustic Bass / Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass"
Taiguara	Nelson Angelo	Novelli with Backing Vocals, Acoustic Bass / Electric Bass"
Taiguara	João Donato	Novelli with Backing Vocals, Acoustic Bass / Bass"
Taiguara	Milton Nascimento	Novelli with Backing Vocals, Acoustic Bass / Percussion, Bass, Organ, Bass, Vocals"
Taiguara	Milton Nascimento	Toninho Horta with Acoustic Guitar / Guitar [Violão], Twelve-string Guitar, Electric Guitar, Guitar [12-string, Electric], Directed By, Guitar, Vocals, Drums, Piano, Trumpet, Bass"
Silvio Cesar	Tony Bizarro	Alexandre (5) with Bass / Bass, Guitar Synthesizer [Mutron]"
Silvio Cesar	Quinteto Ternura	Alexandre (5) with Bass / Bass"
Silvio Cesar	Orlann Divo	Alexandre (5) with Bass / Double Bass [Contra Baixo]"
Silvio Cesar	Burnier & Cartier	Alexandre (5) with Bass / Electric Bass, Bass"
Silvio Cesar	Helio Matheus	Alexandre (5) with Bass / Bass"
Silvio Cesar	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
Silvio Cesar	Raul Seixas	Alexandre (5) with Bass / Bass"
Silvio Cesar	Hyldon	Bijou (7) with Tenor Saxophone / Bass Clarinet"
Silvio Cesar	Hyldon	Alexandre (5) with Bass / Bass"
Silvio Cesar	João Donato	Bijou (7) with Tenor Saxophone / Tenor Saxophone, Bass Clarinet"
Silvio Cesar	Antonio Carlos E Jocafi	Alexandre (5) with Bass / Bass"
Silvio Cesar	José Roberto Bertrami	Alexandre (5) with Bass / Bass Guitar"
Silvio Cesar	Aquarius (13)	Alberto Arantes with Arranged By [Horns] / Bass"
Tavito	Kleiton & Kledir	Jamil Joanes with Bass / Bass"
Tavito	Octavio Burnier	Jamil Joanes with Bass / Bass"
Tavito	Marilia Barbosa	Jamil Joanes with Bass / Bass"
Tavito	Marina Lima	Jamil Joanes with Bass / Bass"
Tavito	Paulo André Barata	Jamil Joanes with Bass / Bass"
Tavito	Antonio Adolfo	Jamil Joanes with Bass / Bass, Acoustic Guitar, Bass"
Tavito	Sivuca	Jamil Joanes with Bass / Electric Bass, Contrabass"
Tavito	Chico Batera	Jamil Joanes with Bass / Vocals"
Tavito	Angela Ro Ro	Jamil Joanes with Bass / Bass"
Tavito	Luiz Melodia	Jamil Joanes with Bass / Bass"
Tavito	Raul Seixas	Jamil Joanes with Bass / Bass"
Tavito	Hyldon	Jamil Joanes with Bass / Vocals"
Tavito	Hyldon	Alexandre Malheiros with Bass / Sitar, Bass, Acoustic Guitar, Written-By, Guitar, Executive-Producer, Vocals, Harp"
Tavito	Maria Bethânia	Jamil Joanes with Bass / Bass"
Tavito	Banda Black Rio	Jamil Joanes with Bass / Electric Bass, Bass"
Tavito	Lizzy Mercier Descloux	Jamil Joanes with Bass / Bass"
Tavito	Marcelo (2)	Jamil Joanes with Bass / Electric Bass"
Tavito	Projecto 3	Alexandre Malheiros with Bass / Bass"
Tavito	Dom Mita	Jamil Joanes with Bass / Bass"
Tavito	Ithamara Koorax	Jamil Joanes with Bass / Bass "
Tavito	Leila Pinheiro	Jamil Joanes with Bass / Bass"
Tavito	Gal Costa	Jamil Joanes with Bass / Bass"
Tavito	Vitor Ramil	Jamil Joanes with Bass / Bass"
Renato Teixeira	Milton Nascimento	Tavito with Arranged By, Producer / Bass Guitar , Lead Vocals, Guitar, Bass, Bells, Voice, Bass Guitar, Lead Vocals"
Dom Mita	Os Catedráticos	Sergio Barroso with Acoustic Bass / Contrabass"
Dom Mita	Octavio Burnier	Jamil Joanes with Bass / Bass"
Dom Mita	Marina Lima	Jamil Joanes with Bass / Bass"
Dom Mita	Antonio Adolfo	Jamil Joanes with Bass / Bass, Acoustic Guitar, Bass"
Dom Mita	Sivuca	Jamil Joanes with Bass / Electric Bass, Contrabass"
Dom Mita	Márcia	Sergio Barroso with Acoustic Bass / Bass"
Dom Mita	Sylvia Telles	Sergio Barroso with Acoustic Bass / Bass"
Dom Mita	Lúcio Alves	Sergio Barroso with Acoustic Bass / Acoustic Bass"
Dom Mita	Dom Salvador Trio	Sergio Barroso with Acoustic Bass / Bass"
Dom Mita	Hyldon	Jamil Joanes with Bass / Vocals"
Dom Mita	Maria Bethânia	Jamil Joanes with Bass / Bass"
Dom Mita	Banda Black Rio	Jamil Joanes with Bass / Electric Bass, Bass"
Dom Mita	Ithamara Koorax	Jamil Joanes with Bass / Bass "
Dom Mita	Ithamara Koorax	Sergio Barroso with Acoustic Bass / Acoustic Bass"
Dom Mita	Eumir Deodato	Sergio Barroso with Acoustic Bass / Contrabass"
Dom Mita	Leila Pinheiro	Jamil Joanes with Bass / Bass"
Dom Mita	Caetano Veloso	Sergio Barroso with Acoustic Bass / Electric Bass, Bass"
Dom Mita	Gal Costa	Jamil Joanes with Bass / Bass"
Daniela Mercury	Arnaldo Baptista	Liminha with Producer / Bass"
Zélia Duncan	Egotrip (4)	Arthur Maia with Bass / Vocals, Bass, Keyboards"
Zélia Duncan	Djavan	Arthur Maia with Bass / Bass"
